,file_name,tier_name,text,clean_text,start_time,end_time
0,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Geht los,Geht los,1076.70960134,1077.10778697
1,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Hm ja lass uns das machen,Hm ja lass uns das machen,1084.09501048,1084.91735036
2,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Auf jeden Fall,Auf jeden Fall,1088.94415029,1089.6020222
3,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Geräumig ist sehr wichtig,Geräumig ist sehr wichtig,1091.30729543,1093.02678719
4,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja,Ja,1093.02678719,1093.2289739
5,../transcriptions_annotations/r7/r7.TextGrid,B-utts,<nv type='breathing'/>,,1098.0694575,1101.54059743
6,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja auf jeden Fall gut zwanzig <v='würde'>würd'</v> ich sagen,Ja auf jeden Fall gut zwanzig würd' ich sagen,1102.14653209,1103.86046153
7,../transcriptions_annotations/r7/r7.TextGrid,B-utts,<v='Würde'>Würd'</v> sagen wir <v='können sie'>könn' se</v> auch,Würd' sagen wir könn' se auch,1110.91693472,1111.84314911
8,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja,Ja,1118.94290334,1119.22855825
9,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Mhm,Mhm,1120.93549338,1121.25577313
10,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Und dann könnte man das auch ruhig größer gestalten,Und dann könnte man das auch ruhig größer gestalten,1122.01751955,1123.76607383
11,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Fünfzig <v='ist'>is'</v> gut,Fünfzig is' gut,1133.5059719,1134.34186909
12,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja,Ja,1134.34186909,1134.46681114
13,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Genau,Genau,1135.96599794,1136.26030906
14,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Mhm,Mhm,1139.12551434,1139.41982546
15,../transcriptions_annotations/r7/r7.TextGrid,B-utts,<v='Finde'>Find'</v> ich gut,Find' ich gut,1142.31965458,1142.85633956
16,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja,Ja,1154.77060876,1155.02163883
17,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Okay,Okay,1158.81305851,1159.10736963
18,../transcriptions_annotations/r7/r7.TextGrid,B-utts,So?,So?,1160.51133813,1160.67580611
19,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Okay,Okay,1162.19929895,1162.44167281
20,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Mhm,Mhm,1168.68446232,1168.97011722
21,../transcriptions_annotations/r7/r7.TextGrid,B-utts,<v='Eine'>'Ne</v> Kochinsel,'Ne Kochinsel,1169.1345852,1169.70340338
22,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Auf jeden Fall,Auf jeden Fall,1169.70340338,1170.19064274
23,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja auf jeden Fall,Ja auf jeden Fall,1176.21702701,1176.90086755
24,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Viel Platz,Viel Platz,1178.8052336,1179.35602419
25,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Ja,Ja,1179.35602419,1179.5496676
26,../transcriptions_annotations/r7/r7.TextGrid,B-utts,<laughter> Okay </laughter>,Okay,1183.37737471,1184.2083708
27,../transcriptions_annotations/r7/r7.TextGrid,B-utts,Mhm,Mhm,1187.40251204,1187.61661939
