,file_name,tier_name,text,clean_text,start_time,end_time
0,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,6.05258848437,17.1725023538
1,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,20.1490257734,24.5741622709
2,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,29.168411862,32.9273332733
3,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,36.6861520202,49.142220783
4,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,52.5482444385,53.5489962428
5,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,58.5215780218,60.5783788438
6,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,64.4071414365,65.456710402
7,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,68.4467615247,71.3090455063
8,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,73.4203877276,75.3364613042
9,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,79.9784001487,85.1286106539
10,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,88.4602800517,95.8926928424
11,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,97.7587172659,100.968445614
12,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,107.569737918,108.985435592
13,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,115.352689579,121.158548646
14,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,130.972478329,134.426292483
15,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,136.305652147,138.441402948
16,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,140.040164977,149.292041251
17,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,152.621303751,153.464155596
18,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,156.490819589,156.978991201
19,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,165.597272103,175.287478599
20,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,177.606293755,178.387368334
21,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,181.365215167,183.781664645
22,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,191.594464572,202.303063602
23,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,206.565541945,207.053713557
24,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,209.592205939,213.497578834
25,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,216.597265674,217.549200317
26,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,226.946503846,227.361449716
27,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,230.290277303,232.487049556
28,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,234.439736004,235.684573614
29,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,247.644778105,256.782206339
30,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,258.422568332,265.110519242
31,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,273.06771631,281.486782632
32,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,287.852908905,288.292263344
33,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,293.999360392,298.038980375
34,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,304.020110115,323.887363258
35,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,325.986398684,327.145806232
36,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,329.454655551,334.909973172
37,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,341.274974213,350.449217281
38,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,353.115189169,354.079328078
39,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,357.411099242,358.021313742
40,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,364.513894372,367.650396897
41,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,369.980186166,374.666255612
42,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,378.053408961,378.785666359
43,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,382.971737823,384.72915558
44,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,391.679961729,392.070499008
45,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,393.913245155,395.719480073
46,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,397.644374081,401.391091105
47,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,403.746519071,404.234690671
48,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,407.041574915,416.009471908
49,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,427.871836867,428.298987017
50,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,434.984580954,448.332691196
51,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,450.974256127,457.680977287
52,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,463.600057928,467.353340101
53,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,475.185760518,475.503072058
54,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,482.087212734,488.11613214
55,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,491.546464146,493.987322205
56,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,505.486380851,509.440570907
57,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,513.882932575,514.310082736
58,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,527.501589946,532.434277594
59,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,536.278629037,537.926208227
60,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,543.403065812,544.245161842
61,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,547.913013076,549.353119331
62,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,558.568284125,564.09682763
63,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,567.183283517,579.058057976
64,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,584.19405596,586.195559568
65,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,591.130403205,592.54610088
66,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,599.251693504,601.16776708
67,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,605.245025891,605.708788922
68,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,610.913253839,611.413629741
69,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,620.29937974,623.033140766
70,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,627.835991809,629.483570999
71,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,631.424053156,637.928838031
72,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,642.139318183,645.02168506
73,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,647.924050742,657.140341618
74,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,658.739103647,662.437003607
75,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,669.271303509,670.894474118
76,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,675.080444648,675.934744969
77,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,678.601825855,692.526820853
78,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,694.12548184,695.882899643
79,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,697.774564639,701.667733243
80,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,706.430377339,708.285429464
81,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,710.884943297,712.703382552
82,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,715.812091841,717.398649579
83,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,721.322351879,721.932566394
84,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,724.593101679,727.790625737
85,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,729.938580829,730.951536923
86,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,735.290624934,739.110567797
87,../transcriptions_annotations/r14/r14.TextGrid,B-turns,B,B,743.265462938,744.046537517
