,file_name,tier_name,text,clean_text,start_time,end_time
0,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Machen <v='wir'>wa</v> das jetzt langweilig oder machen <v='wir'>wa</v> das jetzt einfallsreich ?,Machen wa das jetzt langweilig oder machen wa das jetzt einfallsreich ?,639.70481756,642.23241656
1,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<laughter/>,,643.020127208,643.556809187
2,../transcriptions_annotations/r4/r4.TextGrid,B-utts,ja das meint ich mit langweilig oder kreativ,ja das meint ich mit langweilig oder kreativ,644.344519835,646.326780695
3,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Okay,Okay,649.011853175,649.366755774
4,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Wir brauchen ein . Badezimmer ein Schlafzimmer und ein Wohnzimm-,Wir brauchen ein Badezimmer ein Schlafzimmer und ein Wohnzimm-,650.976801713,653.857125555
5,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja richtig,Ja richtig,656.232753998,657.055089289
6,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Oder ein Whirlpool,Oder ein Whirlpool,659.634625256,660.309805811
7,../transcriptions_annotations/r4/r4.TextGrid,B-utts,wir haben Geld,wir haben Geld,661.971788715,662.759499363
8,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<laughter/> <laughterOffset/>,,662.882348198,665.020419955
9,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Richtig,Richtig,670.144867244,670.629612258
10,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,673.141561519,673.375277865
11,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Wollen wir jetzt erstmal den Grundriss planen oder wollen wir schon die einzelnen Zimmer machen,Wollen wir jetzt erstmal den Grundriss planen oder wollen wir schon die einzelnen Zimmer machen,673.96389681,677.010865468
12,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ich <v='würde'>würd'</v> jetzt -,Ich würd' jetzt -,683.894176014,684.456826476
13,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja {F äh} ( w- + allein wenn ) schon das Bad jetzt größer werden soll hast du <v='ein'>'n</v> Problem,Ja w- allein wenn schon das Bad jetzt größer werden soll hast du 'n Problem,685.772562942,688.648070963
14,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja ist in Ordnung,Ja ist in Ordnung,691.634446495,692.430813303
15,../transcriptions_annotations/r4/r4.TextGrid,B-utts,{ Also },,693.919672989,694.265919427
16,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Müssen <v='wir'>wa</v> mal schauen wie groß die Zimmer werden sollen,Müssen wa mal schauen wie groß die Zimmer werden sollen,699.478590907,701.03669988
17,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<nv type='breathing'/>,,701.234775575,702.144688483
18,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Also wir brauchen auf jeden Fall <v='ein'>'n</v> größeres Bad,Also wir brauchen auf jeden Fall 'n größeres Bad,702.501253665,704.232485857
19,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Das heißt . sagen wir mal da ... zwanzig Quadratmeter,Das heißt sagen wir mal da zwanzig Quadratmeter,705.478973035,708.863531971
20,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Wir haben zweihundert zur Verfügung und fünfhunderttausend Euro,Wir haben zweihundert zur Verfügung und fünfhunderttausend Euro,711.314888105,713.871826619
21,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<laughter/><laughter> und es soll ja auch was reinpassen </laughter><laughterOffset/>,und es soll ja auch was reinpassen,713.871826619,717.209733719
22,../transcriptions_annotations/r4/r4.TextGrid,B-utts,{F äh} ja siehst du,ja siehst du,718.968596976,719.964055487
23,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,723.062961111,723.288021296
24,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja:,Ja,726.811078807,727.226574533
25,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<v='ja'>Joa</v>,Joa,727.391041591,727.815193478
26,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Oder einfach großer Spiegel und . {F äh}  ... ganz viel Stauraum irgendwo anders,Oder einfach großer Spiegel und ganz viel Stauraum irgendwo anders,728.154446338,732.733555486
27,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Der Spiegel,Der Spiegel,735.531158058,736.076496199
28,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Muss <v='nicht'>nich'</v>,Muss nich',738.102037864,738.630063682
29,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Es kann auch rechteckig sein,Es kann auch rechteckig sein,741.348098224,742.525336115
30,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Nein nein nein nein,Nein nein nein nein,745.322938687,746.205867105
31,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Das soll schon ...  <nv type='breathing'/> symmetrisch,Das soll schon symmetrisch,746.318397198,748.543030565
32,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Richtig,Richtig,751.565693322,752.033126014
33,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Dachgeschoss- . -Balkon ?,Dachgeschoss- -Balkon ?,752.102375301,753.288269353
34,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja zum Beispiel,Ja zum Beispiel,756.361206494,757.088324015
35,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Dachterrasse,Dachterrasse,758.109751008,758.75896308
36,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,760.794823488,761.0804768
37,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Dachterrasse und dann dementsprechend Dachgeschoss-Wohnung,Dachterrasse und dann dementsprechend Dachgeschoss-Wohnung,761.44403556,764.387130287
38,../transcriptions_annotations/r4/r4.TextGrid,B-utts,schön dann hätten wir das auch schon mal geklärt,schön dann hätten wir das auch schon mal geklärt,765.720179075,767.260975726
39,../transcriptions_annotations/r4/r4.TextGrid,B-utts,{F äh:m},,767.323231435,767.842601092
40,../transcriptions_annotations/r4/r4.TextGrid,B-utts,(d- + (n- +) ),d- n-,769.08043211,769.539208641
41,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Terrasse sollte mindestens so groß sein dass man da auch mal -,Terrasse sollte mindestens so groß sein dass man da auch mal -,769.833518113,772.86317445
42,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja genau dass man Leute auch mal dadrauf stellen kann um sich nicht gleich <v='auf die'>aufe</v> Füße tritt,Ja genau dass man Leute auch mal dadrauf stellen kann um sich nicht gleich aufe Füße tritt,776.128209714,779.391582396
43,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Richtig,Richtig,781.399811739,782.005743006
44,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Oder mal grillen kann,Oder mal grillen kann,782.360645606,783.30416715
45,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Yukka-Palme,Yukka-Palme,784.837970222,785.591056226
46,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Bist du des Wahnsinns,Bist du des Wahnsinns,787.131852877,788.006125134
47,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Okay,Okay,788.95830284,789.443047854
48,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Fünfzehn Quadratmeter Balkon zwanzig Quadratmeter Badezimmer,Fünfzehn Quadratmeter Balkon zwanzig Quadratmeter Badezimmer,789.77198197,792.578240703
49,../transcriptions_annotations/r4/r4.TextGrid,B-utts,{F äh:m},,793.417888317,793.980538779
50,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,801.729465421,802.023774894
51,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,807.851033802,808.041469343
52,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ja,Ja,809.045584015,809.192738751
53,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Natürlich mit <v='einer'>'ner</v> -,Natürlich mit 'ner -,811.25290506,812.317612858
54,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Richtig,Richtig,815.825020629,816.526169667
55,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Ne,Ne,816.889728427,817.305224154
56,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Pflicht,Pflicht,817.789969167,818.222777215
57,../transcriptions_annotations/r4/r4.TextGrid,B-utts,{F ähm},,818.672897585,819.114361794
58,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Das Fenster am Besten irgendwo anders angeordnet,Das Fenster am Besten irgendwo anders angeordnet,819.226891887,821.313026678
59,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Nicht dass man <v='von der'>vonner</v> Strasse wieder reingucken kann,Nicht dass man vonner Strasse wieder reingucken kann,821.356307483,823.052915031
60,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Aber das <v='ist'>is'</v> (bei <v='einer'>'ner</v> + . beim) Dachgeschoss eh egal,Aber das is' bei 'ner beim Dachgeschoss eh egal,823.054577614,825.313835624
61,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Da kann -,Da kann -,825.4523342,825.798580638
62,../transcriptions_annotations/r4/r4.TextGrid,B-utts,Richtig,Richtig,830.403658269,830.957652571
63,../transcriptions_annotations/r4/r4.TextGrid,B-utts,<v='ist'>Is'</v> egal weil wir <v='haben'>ham</v> ne Dachgeschoss-Wohnung,Is' egal weil wir ham ne Dachgeschoss-Wohnung,836.031825476,837.607246771
