,file_name,tier_name,text,clean_text,start_time,end_time
0,../transcriptions_annotations/r6/r6.TextGrid,B-utts,ja wir können klotzen ey,ja wir können klotzen ey,892.368304544,893.50964446
1,../transcriptions_annotations/r6/r6.TextGrid,B-utts,mal richtig viel Geld <laughter/>,mal richtig viel Geld,893.50964446,895.614383038
2,../transcriptions_annotations/r6/r6.TextGrid,B-utts,ja,ja,899.649839171,899.9191376
3,../transcriptions_annotations/r6/r6.TextGrid,B-utts,also ich bin auf jeden Fall dafür (dass <m='nicht'>nichs</m> + dass es nicht) nur zwei Schlafräume gibt wenn wir so viel Platz und Geld haben,also ich bin auf jeden Fall dafür dass nichs dass es nicht nur zwei Schlafräume gibt wenn wir so viel Platz und Geld haben,899.980343954,904.964751691
4,../transcriptions_annotations/r6/r6.TextGrid,B-utts,wir können . <v='ein'>'n</v> super cooles Gästezimmer haben oder so,wir können 'n super cooles Gästezimmer haben oder so,905.520411679,908.463522846
5,../transcriptions_annotations/r6/r6.TextGrid,B-utts,oder einfach noch mehr Zimmer,oder einfach noch mehr Zimmer,909.026176452,910.07100358
6,../transcriptions_annotations/r6/r6.TextGrid,B-utts,wir lassen mehr Leute einziehen einfach,wir lassen mehr Leute einziehen einfach,910.07100358,911.83078827
7,../transcriptions_annotations/r6/r6.TextGrid,B-utts,ja,ja,914.801530657,915.061216937
8,../transcriptions_annotations/r6/r6.TextGrid,B-utts,den was,den was,920.609847109,921.008032738
9,../transcriptions_annotations/r6/r6.TextGrid,B-utts,achso,achso,921.059969993,921.406218366
10,../transcriptions_annotations/r6/r6.TextGrid,B-utts,ja,ja,921.639936018,922.020809228
11,../transcriptions_annotations/r6/r6.TextGrid,B-utts,stimmt,stimmt,925.259894103,925.699758074
12,../transcriptions_annotations/r6/r6.TextGrid,B-utts,schönes helles Büro könnte man machen,schönes helles Büro könnte man machen,925.699758074,927.967793527
13,../transcriptions_annotations/r6/r6.TextGrid,B-utts,oder zwei ja sogar,oder zwei ja sogar,927.996224023,929.116868507
14,../transcriptions_annotations/r6/r6.TextGrid,B-utts,<nv type='breathing'/>,,929.145771508,929.489207161
