,file_name,tier_name,text,clean_text,start_time,end_time
0,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Kann man ja einiges mit anfangen ne,Kann man ja einiges mit anfangen ne,533.844396056,535.515044454
1,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<laughter/> <laughterOffset/>,,535.757418315,537.690681472
2,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<unsure> {F äh} </unsure>,,540.524256112,541.443253292
3,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<nv type='breathing'/>,,541.7349095,542.400699115
4,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Ja,Ja,543.69682485,544.043073223
5,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<nv type='breathing'/>,,546.129219668,546.978002715
6,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Ja das Wohnzimmer sollte .. groß sein <nv type='breathing'/>,Ja das Wohnzimmer sollte groß sein,547.680343727,550.524571063
7,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Oder?,Oder?,550.796579081,551.134171244
8,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Ja,Ja,559.653543803,560.051729432
9,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Dann können <v='wir'>wa</v> uns auch mal Leute einladen,Dann können wa uns auch mal Leute einladen,563.64571889,565.725449047
10,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Viele,Viele,566.201778706,566.606932668
11,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Ja,Ja,568.2075412,568.467227479
12,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<laughter/> <laughterOffset/> Ja,Ja,569.609847109,571.37571381
13,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Ja auf jeden Fall genug,Ja auf jeden Fall genug,578.804403995,579.974654844
14,../transcriptions_annotations/r2/r2.TextGrid,B-utts,Also ich <p> f- </p>. <nv type='breathing'/>  kann mit <v='solchen'>so'n</v> großen Summen jetzt auch nicht unbedingt umgehen aber ... da kannste <v='glaube'> glaub' </v> ich auch einiges mit anfangen,Also ich f- kann mit so'n großen Summen jetzt auch nicht unbedingt umgehen aber da kannste glaub' ich auch einiges mit anfangen,579.974654844,585.757002667
15,../transcriptions_annotations/r2/r2.TextGrid,B-utts,<nv type='breathing'/>,,585.804685551,586.324635833
